"A" "B" "P" "BT"
"259" 0.561 0.554 0.564 0.550418388553569
"260" 0.024 0.036 0.042 0.0229461496024086
"261" 0.641 0.648 0.652 0.642265751248819
"262" 0.72 0.703 0.728 0.698668995814755
"263" 0.184 0.167 0.177 0.207873376732231
"264" 0.277 0.312 0.302 0.326424324839302
"265" 0.47 0.445 0.442 0.483478779940282
"266" 0.067 0.073 0.075 0.0770113482493006
"267" 0.317 0.328 0.344 0.368979693780841
"268" 0.713 0.698 0.743 0.698169004216714
"269" 0.875 0.895 0.89 0.798054238899697
"270" 0.533 0.533 0.555 0.552086770497726
"271" 0.04 0.034 0.045 0.0365889512023267
"272" 0.668 0.669 0.705 0.654538636781077
"273" 0.171 0.162 0.205 0.18817588470471
"274" 0.647 0.637 0.642 0.636825979121064
"275" 0.576 0.556 0.585 0.586603280515752
"276" 0.627 0.641 0.672 0.631106110068793
"277" 0.972 0.982 0.987 0.932270911065635
"278" 0.725 0.727 0.763 0.702803174686708
"279" 0.424 0.436 0.457 0.461434680313565
"280" 0.818 0.839 0.841 0.786571559455453
"281" 0.13 0.161 0.141 0.154363997430879
"282" 0.534 0.504 0.519 0.543344942958821
"283" 0.542 0.547 0.553 0.555013546252933
"284" 0.298 0.281 0.314 0.325568332666217
"285" 0.564 0.607 0.6 0.594579702781611
"286" 0.211 0.226 0.216 0.245572479892652
"287" 0.122 0.137 0.124 0.143137632856454
"288" 0.436 0.433 0.453 0.457251800333545
"289" 0.246 0.244 0.233 0.265437353726207
"290" 0.539 0.543 0.559 0.55235389304379
"291" 0.672 0.649 0.68 0.659838634159469
"292" 0.249 0.219 0.234 0.264352834523181
"293" 0.783 0.777 0.825 0.740370463366354
"294" 0.599 0.594 0.585 0.590243833918498
"295" 0.522 0.503 0.53 0.537148406878393
"296" 0.356 0.352 0.352 0.388228575280994
"297" 0.811 0.821 0.852 0.779101363649435
"298" 0.848 0.847 0.843 0.779497277411815
"299" 0.711 0.711 0.718 0.682047301239012
"300" 0.665 0.656 0.696 0.658721249859507
"301" 0.109 0.106 0.12 0.121695545477788
"302" 0.17 0.157 0.169 0.190773500020605
"303" 0.763 0.756 0.771 0.715799352681226
"304" 0.423 0.421 0.407 0.455457973836321
"305" 0.593 0.618 0.634 0.620671921743695
"306" 0.194 0.217 0.199 0.222275504461467
"307" 0.757 0.746 0.78 0.7306671133599
"308" 0.855 0.866 0.876 0.792825107158728
"309" 0.721 0.713 0.723 0.685128762204168
"310" 0.733 0.736 0.774 0.709776798034188
"311" 0.656 0.648 0.655 0.649088310997107
"312" 0.571 0.589 0.611 0.577443999835414
"313" 0.086 0.086 0.087 0.0903343718798796
"314" 0.219 0.193 0.179 0.236498774415895
"315" 0.088 0.069 0.068 0.0768083068712908
"316" 0.833 0.797 0.855 0.775594643287624
"317" 0.887 0.896 0.91 0.837344849987412
"318" 0.463 0.465 0.485 0.485647843898168
"319" 0.186 0.191 0.209 0.214916434529002
"320" 0.481 0.444 0.495 0.490144059883499
"321" 0.076 0.069 0.08 0.0734011311728258
"322" 0.819 0.813 0.804 0.784937958596451
"323" 0.797 0.795 0.827 0.757180361376414
"324" 0.462 0.445 0.483 0.480142054188452
"325" 0.466 0.47 0.485 0.477457778743854
"326" 0.585 0.591 0.617 0.596138990817108
"327" 0.354 0.342 0.363 0.392997504005908
"328" 0.918 0.933 0.919 0.861314299016563
"329" 0.913 0.923 0.911 0.869042984657649
"330" 0.67 0.656 0.66 0.655224242831641
"331" 0.549 0.543 0.573 0.563676280727615
"332" 0.202 0.189 0.202 0.220619179253997
"333" 0.763 0.795 0.802 0.766505646702617
"334" 0.644 0.653 0.68 0.647226870675991
"335" 0.514 0.522 0.506 0.525320631003177
"336" 0.573 0.54 0.563 0.565642100853753
"337" 0.225 0.226 0.224 0.240341594688258
"338" 0.445 0.449 0.487 0.483817329449844
"339" 0.768 0.776 0.813 0.753478324049792
"340" 0.358 0.348 0.352 0.379344782875271
"341" 0.294 0.325 0.321 0.340553511973821
"342" 0.727 0.72 0.736 0.689524594841572
"343" 0.394 0.36 0.381 0.385631332381233
"344" 0.137 0.129 0.16 0.155090460620702
"345" 0.479 0.522 0.538 0.522057981254072
"346" 0.844 0.832 0.867 0.7882437006496
"347" 0.658 0.673 0.669 0.65070333306516
"348" 0.22 0.216 0.233 0.244999732964713
"349" 0.847 0.845 0.873 0.802477811612183
