"A" "B" "P" "BT"
"196" 0.03 0.039 0.034 0.0251125003147344
"197" 0.063 0.068 0.052 0.0566276873444659
"198" 0.409 0.404 0.395 0.42748000410854
"199" 0.066 0.066 0.065 0.0725014271007671
"200" 0.026 0.017 0.018 0.0186977901761198
"201" 0.104 0.101 0.111 0.108312321159781
"202" 0.24 0.217 0.232 0.267597374711459
"203" 0 0 0.004 0.000733283091561843
"204" 0.124 0.114 0.134 0.141041799370314
"205" 0.013 0.014 0.017 0.0076766510252575
"206" 0.269 0.31 0.318 0.32663833614508
"207" 0 0 0 1.35306081305853e-06
"208" 0.785 0.779 0.808 0.717278998331857
"209" 0.027 0.032 0.029 0.0311008049283623
"210" 0.034 0.03 0.052 0.0320551389796258
"211" 0.07 0.079 0.074 0.0749841320387923
"212" 0.008 0.006 0.005 0.00203181713774914
"213" 0.321 0.329 0.35 0.375401819426585
"214" 0.193 0.201 0.185 0.224456650755123
"215" 0.431 0.43 0.414 0.457520104917981
"216" 0.021 0.022 0.032 0.0226703239695321
"217" 0 0 0 8.47070710241482e-08
"218" 0.49 0.507 0.481 0.513083707298204
"219" 0 0 0 9.07181885168029e-10
"220" 0.095 0.1 0.106 0.104265625782081
"221" 0.001 0.001 0.002 0.000312674708356608
"222" 0.059 0.061 0.041 0.0565436810082539
"223" 0.04 0.028 0.03 0.0254686682576294
"224" 0 0 0 0.000108752153920144
"225" 0.073 0.055 0.072 0.0671516898929767
"226" 0.044 0.056 0.044 0.0436204284621391
"227" 0.001 0 0.001 7.05239332681185e-05
"228" 0.104 0.111 0.107 0.11957234698778
"229" 0.04 0.045 0.046 0.0401736607467185
"230" 0.001 0 0.002 0.000118672240462026
"231" 0.075 0.071 0.073 0.0779322367536386
"232" 0.235 0.254 0.229 0.266252240007731
"233" 0.006 0.012 0.01 0.00784794618128626
"234" 0.017 0.014 0.008 0.0105705374939604
"235" 0.192 0.225 0.217 0.241407877096007
"236" 0.025 0.021 0.028 0.0151826553455329
"237" 0.014 0.015 0.017 0.0111862988780552
"238" 0.251 0.23 0.256 0.283095842620711
"239" 0.011 0.002 0.008 0.00380847017821795
"240" 0.66 0.636 0.675 0.624623136267432
"241" 0.001 0.001 0 0.000355506600922206
"242" 0.004 0.013 0.01 0.00545316615609026
"243" 0.107 0.072 0.075 0.0893476458553548
"244" 0.003 0 0.006 0.00165074098233597
"245" 0 0 0 5.95867054586918e-08
"246" 0.072 0.057 0.061 0.0722760391777637
"247" 0.285 0.255 0.24 0.27143873246225
"248" 0 0.001 0 0.000210727663529808
"249" 0.018 0.02 0.032 0.0170236392843428
"250" 0.013 0.012 0.015 0.00765447280439679
"251" 0.011 0.007 0.015 0.00772695733238149
"252" 0.012 0.01 0.021 0.0103778279535319
"253" 0.086 0.094 0.077 0.102137710792091
"254" 0.039 0.041 0.037 0.0448981725767696
"255" 0.003 0.004 0.008 0.00300181522101362
"256" 0.105 0.116 0.117 0.12281088449866
"257" 0.032 0.031 0.025 0.0196195850995953
"258" 0 0 0.002 1.32903585375876e-05
"259" 0.293 0.29 0.309 0.319771777208391
"260" 0.003 0 0.003 0.000929485663370477
"261" 0.002 0.005 0.006 0.00172523338624897
"262" 0.119 0.143 0.143 0.139825568533116
