"A" "B" "P" "BT"
"250" 0 0 0 3.75131903318504e-09
"251" 0 0 0 9.68689595204353e-09
"252" 0 0 0 9.85713754074746e-05
"253" 0 0 0 2.09441552989631e-08
"254" 0 0.001 0 4.16248410783915e-06
"255" 0 0 0 5.41258308549564e-05
"256" 0 0.003 0 3.90039601034786e-05
"257" 0.002 0.001 0.003 0.000632735076870561
"258" 0 0 0 1.61447452075025e-05
"259" 0 0 0 3.1498468922031e-06
"260" 0 0 0 2.04090418076674e-06
"261" 0 0 0 7.09489630135174e-06
"262" 0 0 0 6.04903267475976e-08
"263" 0.003 0.002 0.002 0.00039269460074165
"264" 0 0 0 3.03175021865165e-07
"265" 0 0 0 7.91995218096808e-06
"266" 0.001 0 0 5.98125761114288e-05
"267" 0 0.001 0 5.19190815724269e-05
"268" 0 0 0 1.41809439191398e-06
"269" 0 0 0 9.06175955384114e-07
"270" 0 0.001 0 3.78719047535725e-05
"271" 0 0 0 8.05868546260857e-06
"272" 0 0 0 0.000110122371239751
"273" 0 0 0 3.59678619610282e-06
"274" 0 0 0.002 1.07937716764539e-05
"275" 0 0 0 2.2237323094032e-08
"276" 0 0 0 1.00555597737362e-07
"277" 0 0 0 2.16799401320245e-07
"278" 0 0 0 3.23485342897945e-05
"279" 0 0 0 8.60931004265097e-09
"280" 0 0 0 7.59445760634136e-06
"281" 0 0 0 1.05976310407208e-05
"282" 0 0 0 4.90908612660323e-06
"283" 0 0 0 1.06012981060388e-06
"284" 0 0 0 8.12011843409621e-06
"285" 0 0.001 0 9.74819140908689e-06
"286" 0 0 0 8.08336763499229e-05
"287" 0 0 0 6.36088020872227e-05
"288" 0 0 0 1.3512624352785e-10
"289" 0 0 0 6.25879433835408e-08
"290" 0 0 0 8.54713038234145e-07
"291" 0 0.001 0 1.03191475023801e-05
"292" 0 0.001 0 3.01611187466522e-05
"293" 0 0 0 1.96337136604274e-06
"294" 0 0 0 3.77640088013997e-05
"295" 0 0 0 2.19153125280425e-06
"296" 0 0 0 8.50931554108314e-08
"297" 0 0 0 6.51256826245117e-13
"298" 0 0 0 4.34565028406553e-09
"299" 0 0 0 8.88514149022246e-06
"300" 0 0 0 4.68857927704569e-07
"301" 0 0 0 6.96048418902251e-07
"302" 0 0 0 1.39321514119883e-05
"303" 0 0 0 1.48367066743482e-07
"304" 0 0 0 1.6677184256908e-06
"305" 0.001 0 0 0.00028812882300755
"306" 0.003 0.004 0.001 0.00182111624722547
"307" 0.001 0 0 3.37276276435317e-05
"308" 0 0.001 0 8.15220758508817e-05
"309" 0.002 0.001 0 0.000159696081656224
"310" 0 0.001 0 9.12499493599395e-06
"311" 0 0 0 2.14255540265107e-06
"312" 0.007 0.009 0.001 0.00239407245293977
"313" 0 0 0 1.44263293977431e-07
"314" 0 0 0 3.80799606436444e-06
"315" 0 0 0 2.18996782486158e-07
"316" 0 0 0 1.75875767283173e-08
"317" 0 0.002 0 8.95972667902534e-05
"318" 0 0 0 4.40425877579198e-06
"319" 0 0 0 1.25854296484373e-06
"320" 0 0 0 2.22512788194962e-07
"321" 0 0 0 1.01411127317874e-05
"322" 0 0 0 2.4718531321799e-07
"323" 0 0.001 0 6.91429336957539e-05
"324" 0.006 0.005 0 0.00120918084400956
"325" 0 0 0 3.50051318709355e-06
"326" 0 0 0 9.59688744250897e-07
"327" 0.001 0 0 1.68730333820477e-05
"328" 0 0 0 3.16877375017288e-06
"329" 0 0 0 1.32278169528988e-07
"330" 0 0 0 1.01634670346407e-06
"331" 0 0 0 7.35392857720285e-11
"332" 0 0 0 3.65371399801973e-10
"333" 0 0.001 0 0.000286664213430043
"334" 0 0 0 2.12742417238232e-07
"335" 0 0 0 1.57214381768522e-06
"336" 0 0 0 1.03138608764652e-10
"337" 0.002 0 0 0.000207506715368067
"338" 0 0 0 3.12808379199225e-09
"339" 0 0.001 0 6.03580443248042e-06
"340" 0.001 0.002 0 0.000155130009639959
"341" 0.001 0 0 1.0412133358062e-05
"342" 0 0 0 2.31550055107554e-06
"343" 0.001 0 0 1.67805504138752e-05
"344" 0 0 0 3.39000549853807e-09
"345" 0.001 0 0 1.97457385244793e-05
"346" 0 0 0 5.23177982714174e-07
"347" 0 0 0 2.72268518841656e-09
"348" 0 0 0 2.22044604925031e-16
"349" 0 0 0 2.19201770068622e-06
"350" 0 0.001 0 5.09050925567855e-06
"351" 0 0 0 7.59508754777372e-08
"352" 0 0 0 7.29671878474392e-12
"353" 0.001 0.001 0.001 0.000763567481996241
"354" 0 0 0 1.40844651830285e-07
"355" 0 0 0 1.40584042962466e-07
"356" 0 0 0 3.23338947616492e-07
"357" 0 0 0 0.000124177406161219
"358" 0 0 0 1.76324909118009e-07
"359" 0.003 0.004 0 0.00149124381644172
"360" 0 0 0 1.62395900782375e-05
"361" 0 0 0.001 8.11276063938937e-06
"362" 0 0.001 0 5.73662987324308e-06
"363" 0.009 0.003 0.001 0.00316702012942716
"364" 0 0 0 2.42537909527218e-05
"365" 0 0.001 0 6.02046587446781e-05
"366" 0 0 0 2.57824403249174e-06
"367" 0 0 0 3.53014196037282e-05
"368" 0 0 0 1.18304819178849e-05
"369" 0 0 0 3.35522665206867e-09
"370" 0 0 0 9.69989903953916e-07
"371" 0 0 0 1.30073422588417e-07
"372" 0 0 0 1.52366773531476e-06
"373" 0 0.002 0 0.000302171607725943
"374" 0 0 0 2.98294624878626e-06
"375" 0 0 0 3.74024091231995e-06
"376" 0 0 0 1.27869186294927e-05
"377" 0 0 0 1.06053338290168e-05
"378" 0.001 0 0 7.8474737930101e-08
"379" 0 0.001 0 3.0779866633579e-05
"380" 0 0 0 1.81144872435368e-08
"381" 0 0 0 1.56719853761089e-08
"382" 0 0 0 1.12862138965664e-05
"383" 0 0 0 1.65810683849799e-07
"384" 0.004 0.002 0 0.000485175305368513
"385" 0 0 0 7.05592588801096e-08
"386" 0 0 0 3.71555073153118e-07
"387" 0 0 0 2.25571053424911e-06
"388" 0 0 0 5.77747324093103e-07
"389" 0 0.001 0 3.69376610320771e-06
"390" 0 0 0 5.3943153277558e-09
"391" 0 0 0 2.09465094189731e-05
"392" 0 0 0 5.56466362133801e-06
"393" 0 0 0 8.52690289043778e-07
"394" 0 0 0 7.60191620763351e-09
"395" 0 0 0 2.537469123709e-10
"396" 0 0 0 1.58879057765571e-06
"397" 0 0 0 1.57703150454047e-05
"398" 0 0 0 3.57335738651043e-05
"399" 0 0 0 6.98723898628906e-07
"400" 0 0.001 0 1.38509957177124e-05
"401" 0 0 0 6.6691954414555e-06
"402" 0 0 0 2.88065870346355e-06
"403" 0 0 0 1.25180278143233e-07
"404" 0.001 0.001 0 1.51283604455932e-05
"405" 0 0 0 3.76805220358989e-09
"406" 0 0 0 7.33433126121064e-07
"407" 0.006 0.003 0 0.00184249286346594
"408" 0 0 0 7.17203936018151e-07
"409" 0 0 0 9.29411876826602e-06
"410" 0.001 0.001 0 0.000467512566657113
"411" 0 0 0 9.75282182791304e-08
"412" 0.001 0 0 4.40740148477392e-06
"413" 0 0 0 1.62890435584373e-08
"414" 0 0 0 1.01510602780186e-05
"415" 0 0 0 5.56760388414901e-06
"416" 0 0 0.001 3.51544164223228e-05
